"Country","Country_Code","Year","Month","Suspected","Total","Probable and confirmed","Confirmed","Probable","Suspected and confirmed"
"CAMBODIA","KHM",2018,"July",0,2149,0,0,0,0
"CAMBODIA","KHM",2018,"August",0,1461,0,0,0,0
"CAMBODIA","KHM",2018,"September",0,1318,0,0,0,0
"CAMBODIA","KHM",2018,"October",0,902,0,0,0,0
"CAMBODIA","KHM",2018,"November",0,736,0,0,0,0
"CAMBODIA","KHM",2018,"December",0,986,0,0,0,0
"CAMBODIA","KHM",2019,"January",0,70452,0,0,0,0
"CAMBODIA","KHM",2019,"February",0,1673,0,0,0,0
"CAMBODIA","KHM",2019,"March",0,2474,0,0,0,0
"CAMBODIA","KHM",2019,"April",0,3160,0,0,0,0
"CAMBODIA","KHM",2019,"May",0,6043,0,0,0,0
"CAMBODIA","KHM",2019,"June",0,17567,0,0,0,0
"CAMBODIA","KHM",2019,"July",0,15280,0,0,0,0
"CAMBODIA","KHM",2019,"August",0,8057,0,0,0,0
"CAMBODIA","KHM",2019,"September",0,5433,0,0,0,0
"CAMBODIA","KHM",2019,"October",0,3282,0,0,0,0
"CAMBODIA","KHM",2019,"November",0,2104,0,0,0,0
"CAMBODIA","KHM",2019,"December",0,1346,0,0,0,0
"CAMBODIA","KHM",2020,"January",0,792,0,0,0,0
"CAMBODIA","KHM",2020,"February",0,470,0,0,0,0
"CAMBODIA","KHM",2020,"March",0,388,0,0,0,0
"CAMBODIA","KHM",2020,"April",0,260,0,0,0,0
"CAMBODIA","KHM",2020,"May",0,613,0,0,0,0
"CAMBODIA","KHM",2020,"June",0,941,0,0,0,0
"CAMBODIA","KHM",2020,"July",0,1982,0,0,0,0
"CAMBODIA","KHM",2020,"August",0,2690,0,0,0,0
"CAMBODIA","KHM",2020,"September",0,1483,0,0,0,0
"CAMBODIA","KHM",2020,"October",0,876,0,0,0,0
"CAMBODIA","KHM",2020,"November",0,887,0,0,0,0
"CAMBODIA","KHM",2020,"December",0,410,0,0,0,0
"CAMBODIA","KHM",2021,"January",0,249,0,0,0,0
"CAMBODIA","KHM",2021,"February",0,124,0,0,0,0
"CAMBODIA","KHM",2021,"March",0,109,0,0,0,0
"CAMBODIA","KHM",2021,"April",0,79,0,0,0,0
"CAMBODIA","KHM",2021,"May",0,130,0,0,0,0
"CAMBODIA","KHM",2021,"June",0,151,0,0,0,0
"CAMBODIA","KHM",2021,"July",0,103,0,0,0,0
"CAMBODIA","KHM",2021,"August",0,189,0,0,0,0
"CAMBODIA","KHM",2021,"September",0,166,0,0,0,0
"CAMBODIA","KHM",2021,"October",0,225,0,0,0,0
"CAMBODIA","KHM",2021,"November",0,219,0,0,0,0
"CAMBODIA","KHM",2021,"December",0,159,0,0,0,0
"CAMBODIA","KHM",2022,"January",0,219,0,0,0,0
"CAMBODIA","KHM",2022,"February",0,116,0,0,0,0
"CAMBODIA","KHM",2022,"March",0,167,0,0,0,0
"CAMBODIA","KHM",2022,"April",0,218,0,0,0,0
"CAMBODIA","KHM",2022,"May",0,938,0,0,0,0
"CAMBODIA","KHM",2022,"June",0,1672,0,0,0,0
"CAMBODIA","KHM",2022,"July",0,2046,0,0,0,0
"CAMBODIA","KHM",2022,"August",0,1519,0,0,0,0
"CAMBODIA","KHM",2022,"September",0,1387,0,0,0,0
"CAMBODIA","KHM",2022,"October",0,2254,0,0,0,0
"CAMBODIA","KHM",2022,"November",0,1487,0,0,0,0
"CAMBODIA","KHM",2022,"December",0,558,0,0,0,0
"CAYMAN ISLANDS","CYM",1995,"January",0,1,0,0,0,0
"CAYMAN ISLANDS","CYM",1996,"January",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",1997,"January",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",1998,"January",0,2,0,0,0,0
"CAYMAN ISLANDS","CYM",1999,"January",0,1,0,0,0,0
"CAYMAN ISLANDS","CYM",2000,"January",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2001,"January",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2002,"January",0,1,0,0,0,0
"CAYMAN ISLANDS","CYM",2003,"January",0,1,0,0,0,0
"CAYMAN ISLANDS","CYM",2004,"January",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2005,"January",0,1,0,0,0,0
"CAYMAN ISLANDS","CYM",2006,"January",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2007,"January",0,9,0,0,0,0
"CAYMAN ISLANDS","CYM",2008,"January",0,1,0,0,0,0
"CAYMAN ISLANDS","CYM",2009,"January",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2010,"January",0,8,0,0,0,0
"CAYMAN ISLANDS","CYM",2011,"January",0,2,0,0,0,0
"CAYMAN ISLANDS","CYM",2012,"January",0,53,0,0,0,0
"CAYMAN ISLANDS","CYM",2013,"January",0,69,0,0,0,0
"CAYMAN ISLANDS","CYM",2013,"December",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2015,"January",0,2,0,0,0,0
"CAYMAN ISLANDS","CYM",2015,"August",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2015,"September",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2015,"October",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2015,"November",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2015,"December",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2016,"January",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2017,"January",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2017,"July",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2017,"August",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2017,"September",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2017,"October",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2017,"December",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2019,"January",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2019,"February",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2019,"March",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2019,"April",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2019,"May",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2019,"June",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2019,"July",0,15,0,0,0,0
"CAYMAN ISLANDS","CYM",2019,"August",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2019,"September",0,10,0,0,0,0
"CAYMAN ISLANDS","CYM",2019,"December",0,3,0,0,0,0
"CAYMAN ISLANDS","CYM",2020,"January",0,10,0,0,0,0
"CAYMAN ISLANDS","CYM",2020,"February",0,22,0,0,0,0
"CAYMAN ISLANDS","CYM",2020,"March",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2020,"April",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2020,"May",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2020,"June",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2020,"July",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2020,"August",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2020,"September",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2020,"October",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2020,"November",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2020,"December",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2021,"January",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2021,"February",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2021,"April",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2021,"May",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2021,"June",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2021,"July",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2021,"August",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2021,"September",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2021,"October",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2021,"November",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2021,"December",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2022,"January",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2022,"February",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2022,"March",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2022,"April",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2022,"May",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2022,"June",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2022,"July",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2022,"August",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2022,"September",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2022,"October",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2022,"November",0,0,0,0,0,0
"CAYMAN ISLANDS","CYM",2022,"December",0,0,0,0,0,0
"CHILE","CHL",2002,"January",0,636,0,0,0,0
"CHILE","CHL",2003,"January",0,0,0,0,0,0
"CHILE","CHL",2004,"January",0,0,0,0,0,0
"CHILE","CHL",2005,"January",0,0,0,0,0,0
"CHILE","CHL",2006,"January",0,0,0,0,0,0
"CHILE","CHL",2007,"January",0,0,0,0,0,0
"CHILE","CHL",2008,"January",0,0,0,0,0,0
"CHILE","CHL",2009,"January",0,27,0,0,0,0
"CHILE","CHL",2010,"January",0,0,0,0,0,0
"CHILE","CHL",2011,"January",0,1,0,0,0,0
"CHILE","CHL",2012,"January",0,32,0,0,0,0
"CHILE","CHL",2013,"January",0,44,0,0,0,0
"CHILE","CHL",2015,"February",0,6,0,0,0,0
"CHILE","CHL",2015,"March",0,0,0,0,0,0
"CHILE","CHL",2017,"May",0,0,0,0,0,0
"CHILE","CHL",2017,"June",0,0,0,0,0,0
"CHILE","CHL",2017,"September",0,0,0,0,0,0
"CHILE","CHL",2017,"October",0,0,0,0,0,0
"CHILE","CHL",2017,"November",0,0,0,0,0,0
"CHILE","CHL",2017,"December",0,0,0,0,0,0
"CHILE","CHL",2018,"January",0,0,0,0,0,0
"CHILE","CHL",2018,"February",0,0,0,0,0,0
"CHILE","CHL",2018,"March",0,1,0,0,0,0
"CHILE","CHL",2018,"April",0,17,0,0,0,0
"CHILE","CHL",2018,"May",0,0,0,0,0,0
"CHILE","CHL",2018,"June",0,0,0,0,0,0
"CHILE","CHL",2018,"July",0,0,0,0,0,0
"CHILE","CHL",2018,"August",0,0,0,0,0,0
"CHILE","CHL",2018,"September",0,0,0,0,0,0
"CHILE","CHL",2018,"October",0,0,0,0,0,0
"CHILE","CHL",2018,"November",0,0,0,0,0,0
"CHILE","CHL",2018,"December",0,0,0,0,0,0
"CHILE","CHL",2019,"January",0,0,0,0,0,0
"CHILE","CHL",2019,"February",0,3,0,0,0,0
"CHILE","CHL",2019,"March",0,0,0,0,0,0
"CHILE","CHL",2019,"April",0,14,0,0,0,0
"CHILE","CHL",2019,"May",0,11,0,0,0,0
"CHILE","CHL",2019,"June",0,0,0,0,0,0
"CHILE","CHL",2019,"July",0,1,0,0,0,0
"CHILE","CHL",2019,"August",0,0,0,0,0,0
"CHILE","CHL",2019,"September",0,0,0,0,0,0
"CHILE","CHL",2019,"October",0,0,0,0,0,0
"CHILE","CHL",2019,"November",0,0,0,0,0,0
"CHILE","CHL",2019,"December",0,0,0,0,0,0
"CHILE","CHL",2020,"January",0,2,0,0,0,0
"CHILE","CHL",2020,"February",0,2,0,0,0,0
"CHILE","CHL",2020,"March",0,3,0,0,0,0
"CHILE","CHL",2020,"April",0,0,0,0,0,0
"CHILE","CHL",2020,"May",0,0,0,0,0,0
"CHILE","CHL",2020,"June",0,0,0,0,0,0
"CHILE","CHL",2020,"July",0,0,0,0,0,0
"CHILE","CHL",2020,"August",0,1,0,0,0,0
"CHILE","CHL",2020,"September",0,1,0,0,0,0
"CHILE","CHL",2020,"October",0,0,0,0,0,0
"CHILE","CHL",2020,"November",0,0,0,0,0,0
"CHILE","CHL",2020,"December",0,0,0,0,0,0
"CHILE","CHL",2021,"January",0,0,0,0,0,0
"CHILE","CHL",2021,"February",0,0,0,0,0,0
"CHILE","CHL",2021,"March",0,0,0,0,0,0
"CHILE","CHL",2021,"April",0,0,0,0,0,0
"CHILE","CHL",2021,"May",0,0,0,0,0,0
"CHILE","CHL",2021,"June",0,0,0,0,0,0
"CHILE","CHL",2021,"July",0,0,0,0,0,0
"CHILE","CHL",2021,"August",0,0,0,0,0,0
"CHILE","CHL",2021,"September",0,0,0,0,0,0
"CHILE","CHL",2021,"October",0,0,0,0,0,0
"CHILE","CHL",2021,"November",0,0,0,0,0,0
"CHILE","CHL",2021,"December",0,0,0,0,0,0
"CHILE","CHL",2022,"January",0,0,0,0,0,0
"CHILE","CHL",2022,"February",0,0,0,0,0,0
"CHILE","CHL",2022,"March",0,0,0,0,0,0
"CHILE","CHL",2022,"April",0,0,0,0,0,0
"CHILE","CHL",2022,"May",0,0,0,0,0,0
"CHILE","CHL",2022,"June",0,0,0,0,0,0
"CHILE","CHL",2022,"July",0,0,0,0,0,0
"CHILE","CHL",2022,"August",0,0,0,0,0,0
"CHILE","CHL",2022,"September",0,0,0,0,0,0
"CHILE","CHL",2022,"October",0,0,0,0,0,0
"CHILE","CHL",2022,"November",0,0,0,0,0,0
"CHILE","CHL",2022,"December",0,0,0,0,0,0
"CHINA","CHN",1979,"January",0,21227,0,0,0,0
"CHINA","CHN",1983,"January",0,85293,0,0,0,0
"CHINA","CHN",1988,"January",0,51510,0,0,0,0
"CHINA","CHN",1989,"January",0,37886,0,0,0,0
"CHINA","CHN",1990,"January",0,376,0,0,0,0
"CHINA","CHN",1991,"January",0,902,0,0,0,0
"CHINA","CHN",1992,"January",0,2,0,0,0,0
"CHINA","CHN",1993,"January",0,359,0,0,0,0
"CHINA","CHN",1994,"January",0,17,0,0,0,0
"CHINA","CHN",1995,"January",0,0,6812,0,0,0
"CHINA","CHN",1996,"January",0,8,0,0,0,0
"CHINA","CHN",1997,"January",0,637,0,0,0,0
"CHINA","CHN",1998,"January",0,0,488,0,0,0
"CHINA","CHN",1998,"February",0,0,0,0,0,0
"CHINA","CHN",1998,"March",0,1,0,0,0,0
"CHINA","CHN",1998,"April",0,0,0,0,0,0
"CHINA","CHN",1998,"May",0,0,0,0,0,0
"CHINA","CHN",1998,"June",0,0,0,0,0,0
"CHINA","CHN",1998,"July",0,1,0,0,0,0
"CHINA","CHN",1998,"August",0,3,0,0,0,0
"CHINA","CHN",1998,"September",0,59,0,0,0,0
"CHINA","CHN",1998,"October",0,373,0,0,0,0
"CHINA","CHN",1998,"November",0,49,0,0,0,0
"CHINA","CHN",1998,"December",0,4,0,0,0,0
"CHINA","CHN",1999,"January",0,1,1867,0,0,0
"CHINA","CHN",1999,"February",0,0,0,0,0,0
"CHINA","CHN",1999,"March",0,0,0,0,0,0
"CHINA","CHN",1999,"April",0,0,0,0,0,0
"CHINA","CHN",1999,"May",0,0,0,0,0,0
"CHINA","CHN",1999,"June",0,0,0,0,0,0
"CHINA","CHN",1999,"July",0,38,0,0,0,0
"CHINA","CHN",1999,"August",0,882,0,0,0,0
"CHINA","CHN",1999,"September",0,817,0,0,0,0
"CHINA","CHN",1999,"October",0,115,0,0,0,0
"CHINA","CHN",1999,"November",0,15,0,0,0,0
"CHINA","CHN",1999,"December",0,0,0,0,0,0
"CHINA","CHN",2000,"January",0,0,401,0,0,0
"CHINA","CHN",2000,"February",0,0,0,0,0,0
"CHINA","CHN",2000,"March",0,0,0,0,0,0
"CHINA","CHN",2000,"April",0,0,0,0,0,0
"CHINA","CHN",2000,"May",0,2,0,0,0,0
"CHINA","CHN",2000,"June",0,4,0,0,0,0
"CHINA","CHN",2000,"July",0,0,0,0,0,0
"CHINA","CHN",2000,"August",0,75,0,0,0,0
"CHINA","CHN",2000,"September",0,185,0,0,0,0
"CHINA","CHN",2000,"October",0,95,0,0,0,0
"CHINA","CHN",2000,"November",0,44,0,0,0,0
"CHINA","CHN",2000,"December",0,0,0,0,0,0
"CHINA","CHN",2001,"January",0,0,365,0,0,0
"CHINA","CHN",2001,"February",0,0,0,0,0,0
"CHINA","CHN",2001,"March",0,0,0,0,0,0
"CHINA","CHN",2001,"April",0,0,0,0,0,0
"CHINA","CHN",2001,"May",0,0,0,0,0,0
"CHINA","CHN",2001,"June",0,0,0,0,0,0
"CHINA","CHN",2001,"July",0,2,0,0,0,0
"CHINA","CHN",2001,"August",0,77,0,0,0,0
"CHINA","CHN",2001,"September",0,124,0,0,0,0
"CHINA","CHN",2001,"October",0,141,0,0,0,0
"CHINA","CHN",2001,"November",0,28,0,0,0,0
"CHINA","CHN",2001,"December",0,3,0,0,0,0
"CHINA","CHN",2002,"January",0,1,1348,0,0,0
"CHINA","CHN",2002,"February",0,1,0,0,0,0
"CHINA","CHN",2002,"March",0,0,0,0,0,0
"CHINA","CHN",2002,"April",0,1,0,0,0,0
"CHINA","CHN",2002,"May",0,2,0,0,0,0
"CHINA","CHN",2002,"June",0,8,0,0,0,0
"CHINA","CHN",2002,"July",0,93,0,0,0,0
"CHINA","CHN",2002,"August",0,347,0,0,0,0
"CHINA","CHN",2002,"September",0,640,0,0,0,0
"CHINA","CHN",2002,"October",0,233,0,0,0,0
"CHINA","CHN",2002,"November",0,44,0,0,0,0
"CHINA","CHN",2002,"December",0,1,0,0,0,0
"CHINA","CHN",2003,"January",0,93,0,0,0,0
"CHINA","CHN",2004,"January",0,247,0,0,0,0
"CHINA","CHN",2005,"January",0,40,0,0,0,0
"CHINA","CHN",2006,"January",0,1315,0,0,0,0
"CHINA","CHN",2007,"January",0,539,0,0,0,0
"CHINA","CHN",2008,"January",0,3,162,0,0,0
"CHINA","CHN",2008,"February",0,2,0,0,0,0
"CHINA","CHN",2008,"March",0,1,0,0,0,0
"CHINA","CHN",2008,"April",0,12,0,0,0,0
"CHINA","CHN",2008,"May",0,1,0,0,0,0
"CHINA","CHN",2008,"June",0,7,0,0,0,0
"CHINA","CHN",2008,"July",0,7,0,0,0,0
"CHINA","CHN",2008,"August",0,31,0,0,0,0
"CHINA","CHN",2008,"September",0,29,0,0,0,0
"CHINA","CHN",2008,"October",0,73,0,0,0,0
"CHINA","CHN",2008,"November",0,31,0,0,0,0
"CHINA","CHN",2008,"December",0,6,0,0,0,0
"CHINA","CHN",2009,"January",0,7,250,0,0,0
"CHINA","CHN",2009,"February",0,2,0,0,0,0
"CHINA","CHN",2009,"March",0,4,0,0,0,0
"CHINA","CHN",2009,"April",0,0,0,0,0,0
"CHINA","CHN",2009,"May",0,16,0,0,0,0
"CHINA","CHN",2009,"June",0,6,0,0,0,0
"CHINA","CHN",2009,"July",0,4,0,0,0,0
"CHINA","CHN",2009,"August",0,14,0,0,0,0
"CHINA","CHN",2009,"September",0,203,0,0,0,0
"CHINA","CHN",2009,"October",0,34,0,0,0,0
"CHINA","CHN",2009,"November",0,9,0,0,0,0
"CHINA","CHN",2009,"December",0,13,0,0,0,0
"CHINA","CHN",2010,"January",0,223,0,0,0,0
"CHINA","CHN",2011,"January",0,58,49,0,0,0
"CHINA","CHN",2012,"January",0,157,0,0,0,0
"CHINA","CHN",2013,"January",0,4663,0,0,0,0
"CHINA","CHN",2013,"February",0,0,0,0,0,0
"CHINA","CHN",2013,"March",0,0,0,0,0,0
"CHINA","CHN",2013,"April",0,0,0,0,0,0
"CHINA","CHN",2013,"May",0,0,0,0,0,0
"CHINA","CHN",2013,"June",0,0,0,0,0,0
"CHINA","CHN",2013,"July",0,0,0,0,0,0
"CHINA","CHN",2013,"August",0,993,0,0,0,0
"CHINA","CHN",2013,"September",0,1490,0,0,0,0
"CHINA","CHN",2013,"October",0,1490,0,0,0,0
"CHINA","CHN",2013,"November",0,1180,0,0,0,0
"CHINA","CHN",2013,"December",0,124,0,0,0,0
"CHINA","CHN",2014,"January",0,46864,0,0,0,0
"CHINA","CHN",2014,"February",0,0,0,0,0,0
"CHINA","CHN",2014,"March",0,0,0,0,0,0
"CHINA","CHN",2014,"April",0,0,0,0,0,0
"CHINA","CHN",2014,"May",0,0,0,0,0,0
"CHINA","CHN",2014,"June",0,0,0,0,0,0
"CHINA","CHN",2014,"July",0,0,0,0,0,0
"CHINA","CHN",2014,"August",0,993,0,0,0,0
"CHINA","CHN",2014,"September",0,14720,0,0,0,0
"CHINA","CHN",2014,"October",0,28757,0,0,0,0
"CHINA","CHN",2014,"November",0,2732,0,0,0,0
"CHINA","CHN",2014,"December",0,310,0,0,0,0
"CHINA","CHN",2015,"January",0,3858,0,0,0,0
"CHINA","CHN",2015,"February",0,0,0,0,0,0
"CHINA","CHN",2015,"March",0,0,0,0,0,0
"CHINA","CHN",2015,"April",0,0,0,0,0,0
"CHINA","CHN",2015,"May",0,0,0,0,0,0
"CHINA","CHN",2015,"June",0,0,0,0,0,0
"CHINA","CHN",2015,"July",0,0,0,0,0,0
"CHINA","CHN",2015,"August",0,0,0,0,0,0
"CHINA","CHN",2015,"September",0,1428,0,0,0,0
"CHINA","CHN",2015,"October",0,1366,0,0,0,0
"CHINA","CHN",2015,"November",0,434,0,0,0,0
"CHINA","CHN",2016,"January",0,2050,0,0,0,0
"CHINA","CHN",2016,"February",0,0,0,0,0,0
"CHINA","CHN",2016,"March",0,0,0,0,0,0
"CHINA","CHN",2016,"April",0,0,0,0,0,0
"CHINA","CHN",2016,"May",0,0,0,0,0,0
"CHINA","CHN",2016,"June",0,0,0,0,0,0
"CHINA","CHN",2016,"July",0,115,0,0,0,0
"CHINA","CHN",2016,"August",0,625,0,0,0,0
"CHINA","CHN",2016,"September",0,642,0,0,0,0
"CHINA","CHN",2016,"October",0,345,0,0,0,0
"CHINA","CHN",2016,"November",0,181,0,0,0,0
"CHINA","CHN",2016,"December",0,0,0,0,0,0
"CHINA","CHN",2017,"January",0,5893,0,0,0,0
"CHINA","CHN",2017,"February",0,0,0,0,0,0
"CHINA","CHN",2017,"March",0,0,0,0,0,0
"CHINA","CHN",2017,"April",0,0,0,0,0,0
"CHINA","CHN",2017,"May",0,0,0,0,0,0
"CHINA","CHN",2017,"June",0,65,0,0,0,0
"CHINA","CHN",2017,"July",0,263,0,0,0,0
"CHINA","CHN",2017,"August",0,955,0,0,0,0
"CHINA","CHN",2017,"September",0,1910,0,0,0,0
"CHINA","CHN",2017,"October",0,1614,0,0,0,0
"CHINA","CHN",2017,"November",0,708,0,0,0,0
"CHINA","CHN",2017,"December",0,115,0,0,0,0
"CHINA","CHN",2018,"January",0,5136,0,0,0,0
"CHINA","CHN",2018,"February",0,0,0,0,0,0
"CHINA","CHN",2018,"March",0,0,0,0,0,0
"CHINA","CHN",2018,"April",0,0,0,0,0,0
"CHINA","CHN",2018,"May",0,0,0,0,0,0
"CHINA","CHN",2018,"June",0,115,0,0,0,0
"CHINA","CHN",2018,"July",0,214,0,0,0,0
"CHINA","CHN",2018,"August",0,477,0,0,0,0
"CHINA","CHN",2018,"September",0,1498,0,0,0,0
"CHINA","CHN",2018,"October",0,1811,0,0,0,0
"CHINA","CHN",2018,"November",0,757,0,0,0,0
"CHINA","CHN",2018,"December",0,164,0,0,0,0
"CHINA","CHN",2019,"January",0,22386,0,0,0,0
"CHINA","CHN",2019,"February",0,82,0,0,0,0
"CHINA","CHN",2019,"March",0,82,0,0,0,0
"CHINA","CHN",2019,"April",0,148,0,0,0,0
"CHINA","CHN",2019,"May",0,329,0,0,0,0
"CHINA","CHN",2019,"June",0,791,0,0,0,0
"CHINA","CHN",2019,"July",0,1268,0,0,0,0
"CHINA","CHN",2019,"August",0,3294,0,0,0,0
"CHINA","CHN",2019,"September",0,7988,0,0,0,0
"CHINA","CHN",2019,"October",0,6127,0,0,0,0
"CHINA","CHN",2019,"November",0,1746,0,0,0,0
"CHINA","CHN",2019,"December",0,264,0,0,0,0
"CHINA","CHN",2020,"January",0,0,0,0,0,0
"CHINA","CHN",2020,"February",0,0,0,0,0,0
"CHINA","CHN",2020,"March",0,0,0,0,0,0
"CHINA","CHN",2020,"April",0,0,0,0,0,0
"CHINA","CHN",2020,"May",0,0,0,0,0,0
"CHINA","CHN",2020,"June",0,0,0,0,0,0
"CHINA","CHN",2020,"July",0,0,0,0,0,0
"CHINA","CHN",2020,"August",0,65,0,0,0,0
"CHINA","CHN",2020,"September",0,198,0,0,0,0
"CHINA","CHN",2020,"October",0,263,0,0,0,0
"CHINA","CHN",2020,"November",0,32,0,0,0,0
"CHINA","CHN",2020,"December",0,0,0,0,0,0
"CHINA","CHN",2021,"January",0,0,0,0,0,0
"CHINA","CHN",2021,"February",0,0,0,0,0,0
"CHINA","CHN",2021,"March",0,0,0,0,0,0
"CHINA","CHN",2021,"April",0,0,0,0,0,0
"CHINA","CHN",2021,"May",0,0,0,0,0,0
"CHINA","CHN",2021,"June",0,0,0,0,0,0
"CHINA","CHN",2021,"July",0,0,0,0,0,0
"CHINA","CHN",2021,"August",0,0,0,0,0,0
"CHINA","CHN",2021,"September",0,0,0,0,0,0
"CHINA","CHN",2021,"October",0,0,0,0,0,0
"CHINA","CHN",2021,"November",0,0,0,0,0,0
"CHINA","CHN",2021,"December",0,0,0,0,0,0
"CHINA","CHN",2022,"January",0,0,0,0,0,0
"CHINA","CHN",2022,"February",0,0,0,0,0,0
"CHINA","CHN",2022,"March",0,0,0,0,0,0
"CHINA","CHN",2022,"April",0,0,0,0,0,0
"CHINA","CHN",2022,"May",0,0,0,0,0,0
"CHINA","CHN",2022,"June",0,0,0,0,0,0
"CHINA","CHN",2022,"July",0,0,0,0,0,0
"CHINA","CHN",2022,"August",0,0,0,0,0,0
"CHINA","CHN",2022,"September",0,0,0,0,0,0
"CHINA","CHN",2022,"October",0,487,0,0,0,0
"COLOMBIA","COL",2002,"December",0,382,0,0,0,0
"COLOMBIA","COL",2004,"January",0,1614,0,0,0,0
"COLOMBIA","COL",2005,"January",0,1938,0,0,0,0
"COLOMBIA","COL",2006,"January",0,1667,0,0,0,0
"COLOMBIA","COL",2006,"December",0,3918,0,0,0,0
"COLOMBIA","COL",2007,"January",0,2103,0,0,0,0
"COLOMBIA","COL",2007,"February",0,2662,0,0,0,0
"COLOMBIA","COL",2007,"March",0,2492,0,0,0,0
"COLOMBIA","COL",2007,"April",0,3797,0,0,0,0
"COLOMBIA","COL",2007,"May",0,4136,0,0,0,0
"COLOMBIA","COL",2007,"June",0,4291,0,0,0,0
"COLOMBIA","COL",2007,"July",0,5430,0,0,0,0
"COLOMBIA","COL",2007,"August",0,3379,0,0,0,0
"COLOMBIA","COL",2007,"September",0,3980,0,0,0,0
"COLOMBIA","COL",2007,"October",0,2867,0,0,0,0
"COLOMBIA","COL",2007,"November",0,2962,0,0,0,0
"COLOMBIA","COL",2007,"December",0,6525,0,0,0,0
"COLOMBIA","COL",2008,"January",0,3391,0,0,0,0
"COLOMBIA","COL",2008,"February",0,3202,0,0,0,0
"COLOMBIA","COL",2008,"March",0,3320,0,0,0,0
"COLOMBIA","COL",2008,"April",0,2685,0,0,0,0
"COLOMBIA","COL",2008,"May",0,2715,0,0,0,0
"COLOMBIA","COL",2008,"June",0,3503,0,0,0,0
"COLOMBIA","COL",2008,"July",0,2793,0,0,0,0
"COLOMBIA","COL",2008,"August",0,2925,0,0,0,0
"COLOMBIA","COL",2008,"September",0,2539,0,0,0,0
"COLOMBIA","COL",2008,"October",0,2994,0,0,0,0
"COLOMBIA","COL",2008,"November",0,3469,0,0,0,0
"COLOMBIA","COL",2008,"December",0,2248,0,0,0,0
"COLOMBIA","COL",2009,"January",0,2742,0,0,0,0
"COLOMBIA","COL",2009,"February",0,2690,0,0,0,0
