Entity,month_year,total_cases,avg_temp,hemisphere
Somalia,2024-10,10,27.988205,Southern
South Africa,2024-10,13,19.647404,Southern
South Korea,2024-10,17,15.888551,Northern
South Sudan,2024-10,8,26.888746,Southern
Spain,2024-10,449,15.588056,Northern
Sri Lanka,2024-10,30,26.887484,Southern
Sweden,2024-10,88,5.3341513,Northern
Switzerland,2024-10,32,8.377549,Northern
Tanzania,2024-10,50,24.271683,Southern
Thailand,2024-10,86,26.99728,Southern
Togo,2024-10,64,26.45014,Southern
Turkey,2024-10,1,13.377766,Northern
Uganda,2024-10,23,23.579,Southern
Ukraine,2024-10,1,10.75832,Northern
United Arab Emirates,2024-10,1004,31.151047,Northern
United Kingdom,2024-10,775,10.886772,Northern
United States,2024-10,1327,12.209506,Northern
Uzbekistan,2024-10,4,13.105219,Northern
Venezuela,2024-10,5,26.643715,Southern
Vietnam,2024-10,58,24.775467,Southern
Zambia,2024-10,8,25.330389,Southern
Afghanistan,2024-11,40,9.433729,Northern
Algeria,2024-11,1,20.287745,Northern
Argentina,2024-11,100,18.903658,Southern
Australia,2024-11,177,26.773083,Southern
Austria,2024-11,2,1.9588779,Northern
Bahrain,2024-11,97,25.300629,Southern
Bangladesh,2024-11,72,24.371683,Northern
Belgium,2024-11,26,6.840895,Northern
Bhutan,2024-11,35,6.8758097,Northern
Brazil,2024-11,1953,26.324081,Southern
Brunei,2024-11,4,27.160635,Southern
Bulgaria,2024-11,19,4.994152,Northern
Burkina Faso,2024-11,13,27.317715,Southern
Cambodia,2024-11,55,27.23404,Southern
Cameroon,2024-11,68,24.721455,Southern
Canada,2024-11,963,-7.9093156,Northern
China,2024-11,5656,2.3695285,Northern
Colombia,2024-11,8,24.516424,Southern
Costa Rica,2024-11,12,22.617147,Southern
Cote d'Ivoire,2024-11,40,26.825527,Southern
Croatia,2024-11,3,6.687894,Northern
Cuba,2024-11,20,25.165388,Southern
Czechia,2024-11,13,3.0376887,Northern
Democratic Republic of Congo,2024-11,6,24.1573,Southern
Denmark,2024-11,142,6.412722,Northern
Dominican Republic,2024-11,1,24.467188,Southern
East Timor,2024-11,17,26.168398,Southern
Ecuador,2024-11,127,21.435682,Southern
Egypt,2024-11,216,18.664673,Northern
Estonia,2024-11,6,4.2406316,Northern
Ethiopia,2024-11,75,23.225386,Southern
Fiji,2024-11,67,25.258966,Southern
France,2024-11,384,11.107483,Northern
Georgia,2024-11,6,2.9729917,Northern
Germany,2024-11,12,5.165831,Northern
Ghana,2024-11,129,27.849669,Southern
Greece,2024-11,8,11.07561,Northern
Guatemala,2024-11,1,22.589815,Southern
Honduras,2024-11,20,23.307177,Southern
Hong Kong,2024-11,175,22.16088,Southern
Hungary,2024-11,21,3.706875,Northern
Iceland,2024-11,22,-1.5847825,Northern
India,2024-11,79,21.68402,Northern
Indonesia,2024-11,197,25.884495,Southern
Iran,2024-11,1042,14.814955,Northern
Iraq,2024-11,49,16.733263,Northern
Ireland,2024-11,183,8.626408,Northern
Israel,2024-11,27,17.924429,Northern
Italy,2024-11,103,9.694584,Northern
Jamaica,2024-11,105,25.76494,Southern
Japan,2024-11,498,9.392626,Northern
Jordan,2024-11,79,15.193949,Northern
Kazakhstan,2024-11,47,-0.478832,Northern
Kenya,2024-11,6,25.650661,Southern
Kosovo,2024-11,1,3.705254,Southern
Kuwait,2024-11,279,21.316624,Northern
Laos,2024-11,26,22.230362,Southern
Latvia,2024-11,1,3.959227,Northern
Lithuania,2024-11,41,3.6990438,Northern
Luxembourg,2024-11,41,5.776529,Northern
Madagascar,2024-11,31,25.913984,Southern
Malaysia,2024-11,576,25.819227,Southern
Mali,2024-11,4,26.287638,Southern
Mauritius,2024-11,26,24.426952,Southern
Moldova,2024-11,3,3.607391,Northern
Mongolia,2024-11,1,-5.8182116,Northern
Montenegro,2024-11,1,4.5356407,Northern
Morocco,2024-11,1,17.450642,Northern
Namibia,2024-11,1,25.61518,Southern
Nepal,2024-11,35,11.257494,Northern
Netherlands,2024-11,83,7.121808,Northern
New Caledonia,2024-11,11,23.922478,Southern
New Zealand,2024-11,1,12.419905,Southern
Nicaragua,2024-11,2,25.48315,Southern
Niger,2024-11,12,22.490322,Southern
Norway,2024-11,520,-1.8881518,Northern
Oman,2024-11,131,26.372295,Southern
Pakistan,2024-11,74,17.59802,Northern
Paraguay,2024-11,61,27.524624,Southern
Philippines,2024-11,46,26.663359,Southern
Poland,2024-11,49,3.6998646,Northern
Portugal,2024-11,602,14.684698,Northern
Qatar,2024-11,283,25.580454,Northern
Romania,2024-11,6,3.2780502,Northern
Russia,2024-11,49,-10.910691,Northern
Rwanda,2024-11,10,19.526226,Southern
Saint Vincent and the Grenadines,2024-11,1,27.699066,Southern
Saudi Arabia,2024-11,344,22.635904,Northern
Senegal,2024-11,124,27.84558,Southern
Slovakia,2024-11,43,2.1413264,Northern
Slovenia,2024-11,22,4.30478,Northern
Somalia,2024-11,1,26.55921,Southern
South Africa,2024-11,13,21.966045,Southern
South Korea,2024-11,41,9.390323,Northern
South Sudan,2024-11,12,28.34597,Southern
Spain,2024-11,721,12.214128,Northern
Sri Lanka,2024-11,27,25.742779,Southern
Sweden,2024-11,107,0.06282612,Northern
Switzerland,2024-11,89,1.9253021,Northern
Tanzania,2024-11,49,24.605581,Southern
Thailand,2024-11,62,25.754597,Southern
Togo,2024-11,19,27.338833,Southern
Tunisia,2024-11,2,18.284718,Northern
Turkey,2024-11,7,6.618205,Northern
Uganda,2024-11,18,23.187368,Southern
Ukraine,2024-11,4,3.126813,Northern
United Arab Emirates,2024-11,1393,26.337093,Northern
United Kingdom,2024-11,1433,7.2121177,Northern
United States,2024-11,3101,4.3120155,Northern
Uzbekistan,2024-11,49,6.3731365,Northern
Venezuela,2024-11,2,26.631968,Southern
Vietnam,2024-11,53,23.354229,Southern
Zambia,2024-11,4,25.000023,Southern
Afghanistan,2024-12,61,0.047207996,Northern
Albania,2024-12,2,5.48025,Northern
Algeria,2024-12,55,13.421954,Northern
Argentina,2024-12,105,20.045332,Southern
Australia,2024-12,117,28.664902,Southern
Austria,2024-12,121,-0.967524,Northern
Bahrain,2024-12,120,18.957916,Southern
Bangladesh,2024-12,21,19.676044,Northern
Belgium,2024-12,198,4.751282,Northern
Bhutan,2024-12,32,3.3876288,Northern
Brazil,2024-12,1087,25.908457,Southern
Brunei,2024-12,28,26.875544,Southern
Bulgaria,2024-12,87,3.720064,Northern
Burkina Faso,2024-12,20,25.427477,Southern
Cambodia,2024-12,47,25.820742,Southern
Cameroon,2024-12,22,24.881084,Southern
Canada,2024-12,5816,-14.700624,Northern
Cayman Islands,2024-12,4,26.346588,Southern
Chile,2024-12,47,12.694138,Southern
China,2024-12,32105,-5.6608214,Northern
Colombia,2024-12,14,24.625221,Southern
Costa Rica,2024-12,28,22.746216,Southern
Cote d'Ivoire,2024-12,21,26.548874,Southern
Croatia,2024-12,138,3.6475925,Northern
Cuba,2024-12,3,23.932205,Southern
Czechia,2024-12,266,1.0374577,Northern
Democratic Republic of Congo,2024-12,32,24.887203,Southern
Denmark,2024-12,679,5.266599,Northern
Dominican Republic,2024-12,1,23.987373,Southern
East Timor,2024-12,22,25.65537,Southern
Ecuador,2024-12,155,21.600014,Southern
Egypt,2024-12,541,14.60245,Northern
Estonia,2024-12,5,1.2210779,Northern
Ethiopia,2024-12,55,22.94068,Southern
Fiji,2024-12,19,26.105425,Southern
France,2024-12,4460,7.854504,Northern
Georgia,2024-12,39,-1.0580338,Northern
Germany,2024-12,78,3.0275564,Northern
Ghana,2024-12,26,27.695566,Southern
Greece,2024-12,57,8.659867,Northern
Guyana,2024-12,3,25.804853,Southern
Honduras,2024-12,19,22.25614,Southern
Hong Kong,2024-12,874,17.182905,Southern
Hungary,2024-12,135,2.1213894,Northern
Iceland,2024-12,161,-4.115238,Northern
India,2024-12,177,18.022833,Northern
Indonesia,2024-12,359,25.869717,Southern
Iran,2024-12,3789,6.699771,Northern
Iraq,2024-12,181,10.920471,Northern
Ireland,2024-12,1645,7.5741353,Northern
Israel,2024-12,218,13.979397,Northern
Italy,2024-12,1340,5.8631363,Northern
Jamaica,2024-12,91,25.65008,Southern
Japan,2024-12,1425,2.164464,Northern
Jordan,2024-12,283,10.618665,Northern
Kazakhstan,2024-12,75,-7.0029874,Northern
Kenya,2024-12,14,25.798006,Southern
Kosovo,2024-12,7,1.8427454,Southern
Kuwait,2024-12,329,14.190281,Northern
Laos,2024-12,19,19.469608,Southern
Latvia,2024-12,14,1.3988863,Northern
Lebanon,2024-12,1,9.587217,Northern
Libya,2024-12,3,13.038244,Southern
Lithuania,2024-12,585,1.70184,Northern
Luxembourg,2024-12,507,2.84097,Northern
Madagascar,2024-12,66,25.925783,Southern
Malaysia,2024-12,758,25.763824,Southern
Mali,2024-12,3,22.10115,Southern
Mauritius,2024-12,28,25.453356,Southern
Moldova,2024-12,40,2.0659935,Northern
Mongolia,2024-12,399,-16.466763,Northern
Montenegro,2024-12,15,2.1861253,Northern
Morocco,2024-12,11,11.878008,Northern
Nepal,2024-12,67,6.6038175,Northern
Netherlands,2024-12,435,6.0171475,Northern
New Caledonia,2024-12,99,25.359562,Southern
New Zealand,2024-12,6,15.329823,Southern
Nicaragua,2024-12,7,24.97253,Southern
Niger,2024-12,25,18.64278,Southern
Norway,2024-12,1218,-4.446233,Northern
Oman,2024-12,126,20.973486,Southern
Pakistan,2024-12,427,9.189832,Northern
Panama,2024-12,2,24.940985,Southern
Paraguay,2024-12,48,26.823614,Southern
Peru,2024-12,9,20.036163,Southern
Philippines,2024-12,35,25.835867,Southern
Poland,2024-12,472,2.4689384,Northern
Portugal,2024-12,3826,9.626703,Northern
Qatar,2024-12,328,19.178493,Northern
Romania,2024-12,142,1.9483956,Northern
Russia,2024-12,481,-16.512663,Northern
Rwanda,2024-12,28,19.843246,Southern
Saint Vincent and the Grenadines,2024-12,16,26.8544,Southern
Saudi Arabia,2024-12,555,16.798635,Northern
Senegal,2024-12,60,25.55183,Southern
Serbia,2024-12,48,2.3860748,Northern
Slovakia,2024-12,846,0.70984817,Northern
Slovenia,2024-12,347,1.4752173,Northern
South Africa,2024-12,3,24.343164,Southern
South Korea,2024-12,765,1.3578094,Northern
South Sudan,2024-12,7,29.309444,Southern
Spain,2024-12,2037,7.264159,Northern
Sri Lanka,2024-12,30,25.9974,Southern
Sweden,2024-12,947,-2.8563125,Northern
Switzerland,2024-12,713,-2.5467072,Northern
Tanzania,2024-12,12,23.6847,Southern
Thailand,2024-12,56,23.979416,Southern
Togo,2024-12,20,27.114004,Southern
Tunisia,2024-12,5,12.263956,Northern
Turkey,2024-12,80,3.4250228,Northern
Uganda,2024-12,6,23.9091,Southern
Ukraine,2024-12,67,0.87508214,Northern
United Arab Emirates,2024-12,1142,20.363506,Northern
United Kingdom,2024-12,8326,6.856918,Northern
United States,2024-12,11478,0.94223034,Northern
Uruguay,2024-12,1,20.111822,Southern
Uzbekistan,2024-12,21,-1.1172104,Northern
Venezuela,2024-12,14,26.43019,Southern
Vietnam,2024-12,108,20.113937,Southern
Afghanistan,2025-01,79,-1.812812,Northern
Albania,2025-01,269,6.4448423,Northern
Algeria,2025-01,195,13.163888,Northern
Angola,2025-01,7,22.95093,Southern
Argentina,2025-01,29,22.835396,Southern
Armenia,2025-01,81,-3.5982082,Northern
Australia,2025-01,296,29.94167,Southern
Austria,2025-01,846,-1.1466186,Northern
Bahrain,2025-01,77,17.286194,Southern
Bangladesh,2025-01,19,18.746408,Northern
Belarus,2025-01,48,1.3022947,Northern
Belgium,2025-01,624,2.8080919,Northern
Bhutan,2025-01,36,3.3565097,Northern
Bolivia,2025-01,4,21.94572,Southern
Brazil,2025-01,810,25.527433,Southern
Brunei,2025-01,71,26.344688,Southern
Bulgaria,2025-01,672,3.3390498,Northern
Burkina Faso,2025-01,18,26.518023,Southern
Cambodia,2025-01,21,24.689333,Southern
Cameroon,2025-01,24,25.25779,Southern
Canada,2025-01,10955,-17.417957,Northern
Cayman Islands,2025-01,64,25.663147,Southern
Chile,2025-01,20,14.038447,Southern
China,2025-01,33467,-5.7844,Northern
Costa Rica,2025-01,102,22.67053,Southern
Cote d'Ivoire,2025-01,16,27.482384,Southern
Croatia,2025-01,629,4.8086667,Northern
Cuba,2025-01,3,23.060188,Southern
Czechia,2025-01,1163,0.54083455,Northern
Democratic Republic of Congo,2025-01,3,25.163445,Southern
Denmark,2025-01,1323,3.0205255,Northern
Dominican Republic,2025-01,6,23.50095,Southern
East Timor,2025-01,111,25.384716,Southern
Ecuador,2025-01,59,21.699335,Southern
Egypt,2025-01,331,15.667671,Northern
El Salvador,2025-01,4,26.392227,Southern
Estonia,2025-01,37,0.6194455,Northern
Ethiopia,2025-01,52,23.262596,Southern
Fiji,2025-01,2,25.832438,Southern
France,2025-01,5643,7.40083,Northern
Gabon,2025-01,37,25.558064,Southern
Georgia,2025-01,126,-1.0089592,Northern
Germany,2025-01,571,2.0191762,Northern
Ghana,2025-01,52,28.598078,Southern
Greece,2025-01,106,8.558521,Northern
Guatemala,2025-01,11,21.475502,Southern
Guyana,2025-01,15,25.060497,Southern
Haiti,2025-01,16,24.232248,Southern
Honduras,2025-01,55,22.456959,Southern
Hong Kong,2025-01,2696,16.087252,Southern
Hungary,2025-01,795,2.5237296,Northern
Iceland,2025-01,214,-4.261613,Northern
India,2025-01,160,17.465036,Northern
Indonesia,2025-01,304,25.376696,Southern
Iran,2025-01,1974,6.106308,Northern
Iraq,2025-01,77,10.392048,Northern
Ireland,2025-01,995,5.061035,Northern
Israel,2025-01,333,13.700922,Northern
Italy,2025-01,4874,6.347765,Northern
Jamaica,2025-01,18,25.172787,Southern
Japan,2025-01,992,1.0852689,Northern
Kazakhstan,2025-01,165,-6.9498754,Northern
Kenya,2025-01,8,26.277626,Southern
Kosovo,2025-01,132,2.081122,Southern
Kuwait,2025-01,93,13.203087,Northern
Kyrgyzstan,2025-01,46,-11.025782,Northern
Laos,2025-01,25,17.584866,Southern
Latvia,2025-01,23,1.6033384,Northern
Lebanon,2025-01,28,8.97724,Northern
Lithuania,2025-01,787,1.8898009,Northern
Luxembourg,2025-01,2961,2.206196,Northern
Madagascar,2025-01,95,25.691853,Southern
Malaysia,2025-01,575,25.188848,Southern
Mali,2025-01,11,21.557045,Southern
Mauritius,2025-01,76,26.429377,Southern
Moldova,2025-01,107,2.947655,Northern
Mongolia,2025-01,64,-16.16997,Northern
Montenegro,2025-01,192,2.6956618,Northern
Morocco,2025-01,21,10.9590435,Northern
Mozambique,2025-01,1,26.73026,Southern
Nepal,2025-01,196,5.799466,Northern
Netherlands,2025-01,1116,3.546464,Northern
New Caledonia,2025-01,57,25.206404,Southern
New Zealand,2025-01,18,14.670262,Southern
Nicaragua,2025-01,19,24.921625,Southern
Niger,2025-01,53,20.388054,Southern
Nigeria,2025-01,5,26.098497,Southern
Norway,2025-01,3201,-6.322014,Northern
Oman,2025-01,89,19.333387,Southern
Pakistan,2025-01,750,9.287907,Northern
Panama,2025-01,6,24.954588,Southern
Paraguay,2025-01,29,29.437529,Southern
Peru,2025-01,90,19.790155,Southern
Philippines,2025-01,42,25.351746,Southern
Poland,2025-01,1773,1.9879222,Northern
Portugal,2025-01,2747,10.406146,Northern
Qatar,2025-01,398,17.205984,Northern
Romania,2025-01,318,2.0991263,Northern
Russia,2025-01,2965,-19.427572,Northern
Rwanda,2025-01,37,20.225695,Southern
Saint Vincent and the Grenadines,2025-01,63,26.274475,Southern
Saudi Arabia,2025-01,665,14.967138,Northern
Senegal,2025-01,63,24.990868,Southern
Serbia,2025-01,126,2.6279497,Northern
Sierra Leone,2025-01,1,27.660614,Southern
Slovakia,2025-01,1920,0.64862,Northern
Slovenia,2025-01,882,2.8293064,Northern
Somalia,2025-01,4,24.728476,Southern
South Africa,2025-01,9,24.143105,Southern
South Korea,2025-01,708,-0.41897893,Northern
Spain,2025-01,4351,7.5668216,Northern
Sri Lanka,2025-01,25,25.023062,Southern
Suriname,2025-01,3,25.415667,Southern
Sweden,2025-01,1403,-4.654889,Northern
Switzerland,2025-01,2581,-2.0280762,Northern
Syria,2025-01,18,9.150666,Northern
Tajikistan,2025-01,6,-12.654734,Northern
Tanzania,2025-01,6,23.723204,Southern
Thailand,2025-01,151,22.309145,Southern
Togo,2025-01,20,28.215567,Southern
Tunisia,2025-01,54,12.04314,Northern
Turkey,2025-01,254,2.9200552,Northern
Uganda,2025-01,3,24.936516,Southern
Ukraine,2025-01,330,2.2920792,Northern
United Arab Emirates,2025-01,1173,18.19361,Northern
United Kingdom,2025-01,7610,3.596634,Northern
Uruguay,2025-01,1,23.860476,Southern
Uzbekistan,2025-01,7,-0.114684984,Northern
Vietnam,2025-01,150,18.963247,Southern
Afghanistan,2025-02,43,1.7285577,Northern
Albania,2025-02,119,5.317109,Northern
Algeria,2025-02,184,15.215972,Northern
Argentina,2025-02,30,22.836119,Southern
Armenia,2025-02,31,-5.4506726,Northern
Australia,2025-02,657,28.857605,Southern
Austria,2025-02,1151,-0.57857376,Northern
Azerbaijan,2025-02,1,-0.057541613,Northern
Bahrain,2025-02,69,17.433502,Southern
Bangladesh,2025-02,35,21.995592,Northern
Belarus,2025-02,168,-4.503108,Northern
Belgium,2025-02,1155,3.7527404,Northern
Belize,2025-02,8,24.715376,Southern
Bhutan,2025-02,45,3.0516992,Northern
Bolivia,2025-02,7,22.345749,Southern
Brazil,2025-02,497,25.590393,Southern
Brunei,2025-02,47,26.322592,Southern
Bulgaria,2025-02,238,-0.15127859,Northern
Burkina Faso,2025-02,17,29.057903,Southern
Cambodia,2025-02,20,27.51877,Southern
Cameroon,2025-02,17,26.89662,Southern
Canada,2025-02,17445,-19.605453,Northern
Chile,2025-02,70,13.707075,Southern
China,2025-02,22613,-4.226987,Northern
Colombia,2025-02,196,24.716703,Southern
Costa Rica,2025-02,116,22.933016,Southern
Cote d'Ivoire,2025-02,1,28.625904,Southern
Croatia,2025-02,636,3.5906746,Northern
Cuba,2025-02,7,24.481407,Southern
Czechia,2025-02,1695,-0.6306579,Northern
Denmark,2025-02,2827,1.8744919,Northern
Dominican Republic,2025-02,13,23.588745,Southern
East Timor,2025-02,10,25.335398,Southern
Ecuador,2025-02,29,21.604382,Southern
Egypt,2025-02,124,14.209453,Northern
El Salvador,2025-02,7,27.621485,Southern
Estonia,2025-02,88,-3.1570904,Northern
Ethiopia,2025-02,38,24.952003,Southern
Fiji,2025-02,2,26.479504,Southern
France,2025-02,3935,8.286089,Northern
Gabon,2025-02,2,25.96192,Southern
Georgia,2025-02,150,-3.7213166,Northern
Germany,2025-02,705,1.5373031,Northern
Ghana,2025-02,83,29.935942,Southern
Greece,2025-02,168,6.4282527,Northern
Guatemala,2025-02,29,22.705357,Southern
Guyana,2025-02,9,24.768469,Southern
Haiti,2025-02,25,24.677145,Southern
Honduras,2025-02,47,23.336987,Southern
Hong Kong,2025-02,2396,16.582827,Southern
Hungary,2025-02,937,0.6319216,Northern
Iceland,2025-02,135,-0.18119957,Northern
India,2025-02,234,21.08574,Northern
Indonesia,2025-02,100,25.62781,Southern
Iran,2025-02,795,7.298366,Northern
Iraq,2025-02,16,9.818325,Northern
Ireland,2025-02,416,6.635629,Northern
Israel,2025-02,96,11.568402,Northern
Italy,2025-02,3931,6.6303444,Northern
Jamaica,2025-02,22,25.281181,Southern
Japan,2025-02,288,0.5032197,Northern
Kazakhstan,2025-02,106,-7.62145,Northern
Kenya,2025-02,6,27.26142,Southern
Kosovo,2025-02,202,1.07916,Southern
Kuwait,2025-02,55,13.29354,Northern
Laos,2025-02,25,21.025333,Southern
Latvia,2025-02,6,-3.1462421,Northern
Lebanon,2025-02,90,5.2952666,Northern
Lithuania,2025-02,305,-2.58251,Northern
Luxembourg,2025-02,3605,2.4203568,Northern
Madagascar,2025-02,72,24.833467,Southern
Malaysia,2025-02,465,25.460804,Southern
Mali,2025-02,8,24.401854,Southern
Mauritius,2025-02,58,27.084496,Southern
Mexico,2025-02,1127,18.607197,Northern
Moldova,2025-02,218,-2.4713259,Northern
Mongolia,2025-02,9,-14.655396,Northern
Montenegro,2025-02,260,1.6198853,Northern
Morocco,2025-02,20,12.117229,Northern
Mozambique,2025-02,1,26.359722,Southern
Myanmar,2025-02,1,21.649298,Southern
Nepal,2025-02,199,7.632581,Northern
Netherlands,2025-02,1528,3.6582282,Northern
New Caledonia,2025-02,23,25.319412,Southern
New Zealand,2025-02,16,16.20823,Southern
Nicaragua,2025-02,17,25.279842,Southern
Niger,2025-02,74,22.816391,Southern
Nigeria,2025-02,6,28.221199,Southern
Norway,2025-02,7156,-4.155633,Northern
Oman,2025-02,29,22.720509,Southern
Pakistan,2025-02,526,13.241678,Northern
Panama,2025-02,22,24.940683,Southern
Papua New Guinea,2025-02,7,24.482645,Southern
Paraguay,2025-02,11,29.710426,Southern
Peru,2025-02,80,19.663647,Southern
Philippines,2025-02,31,25.381796,Southern
Poland,2025-02,1897,-0.77065647,Northern
Portugal,2025-02,1288,10.844263,Northern
Qatar,2025-02,440,18.33602,Northern
Romania,2025-02,448,-1.6791831,Northern
Russia,2025-02,8722,-18.258621,Northern
Rwanda,2025-02,20,21.292028,Southern
Saint Vincent and the Grenadines,2025-02,20,25.70694,Southern
Saudi Arabia,2025-02,334,17.127321,Northern
Senegal,2025-02,48,26.444202,Southern
Serbia,2025-02,73,1.1109256,Northern
Slovakia,2025-02,2338,-0.834797,Northern
Slovenia,2025-02,905,1.6038629,Northern
Somalia,2025-02,3,25.986334,Southern
South Africa,2025-02,10,23.447027,Southern
South Korea,2025-02,172,-0.88845176,Northern
South Sudan,2025-02,4,31.73404,Southern
Spain,2025-02,2470,8.599745,Northern
Sri Lanka,2025-02,34,26.034979,Southern
Suriname,2025-02,10,25.067598,Southern
Sweden,2025-02,2892,-3.3934035,Northern
Switzerland,2025-02,2806,-0.6794591,Northern
Syria,2025-02,12,7.298963,Northern
Tajikistan,2025-02,25,-9.339713,Northern
Tanzania,2025-02,11,24.428158,Southern
Thailand,2025-02,149,25.558664,Southern
Togo,2025-02,29,29.82042,Southern
Tunisia,2025-02,91,12.7475,Northern
Turkey,2025-02,271,-0.4111823,Northern
Uganda,2025-02,6,26.55986,Southern
Ukraine,2025-02,1487,-4.1115184,Northern
